@relation auto-analyze-full

@attribute ID numeric
@attribute neg numeric
@attribute neu numeric
@attribute pos numeric
@attribute compound numeric
@attribute class {negative,positive,neutral}

@data
9613,0.12,0.728,0.152,0.3626,negative
34891,0.065,0.75,0.185,0.9335,negative
2227,0,1,0,0,positive
52386,0,0.481,0.519,0.9819,positive
29166,0.042,0.87,0.088,0.7147,neutral
7887,0.027,0.799,0.175,0.9504,positive
207,0.118,0.576,0.307,0.7836,positive
42166,0,0.8,0.2,0.6696,positive
13722,0.118,0.848,0.035,-0.9161,negative
60607,0,0.622,0.378,0.9515,positive
13280,0.078,0.846,0.076,-0.084,negative
39087,0.052,0.858,0.091,0.7943,neutral
34675,0,0.507,0.493,0.9389,positive
58473,0.048,0.776,0.176,0.9689,positive
8319,0.034,0.836,0.13,0.4874,positive
49465,0,0.798,0.202,0.8713,neutral
34485,0.023,0.825,0.151,0.977,positive
1788,0.086,0.79,0.124,0.5371,negative
19325,0,0.762,0.238,0.9921,positive
38498,0.088,0.787,0.124,0.568,positive
30660,0,1,0,0,negative
50894,0.074,0.497,0.429,0.9911,positive
18445,0.016,0.642,0.342,0.9941,positive
7931,0,1,0,0,positive
31385,0.022,0.825,0.153,0.934,positive
373,0.073,0.822,0.105,0.178,positive
56139,0,0.758,0.242,0.9817,positive
60696,0,0.873,0.127,0.8807,positive
47205,0.112,0.68,0.209,0.9592,positive
7416,0.052,0.575,0.373,0.9712,positive
39367,0,0.846,0.154,0.5994,negative
48877,0.099,0.81,0.091,-0.1181,negative
3610,0.054,0.834,0.113,0.8573,negative
40242,0,0.73,0.27,0.9544,positive
53738,0,0.627,0.373,0.9797,neutral
52038,0,0.819,0.181,0.6249,negative
54323,0.024,0.839,0.136,0.8523,positive
59634,0.039,0.802,0.159,0.8217,positive
43836,0.22,0.605,0.176,-0.1513,neutral
64600,0.04,0.776,0.184,0.9523,negative
3632,0.077,0.852,0.071,-0.1043,negative
35395,0.036,0.822,0.142,0.9644,positive
20200,0.042,0.873,0.084,0.4188,negative
18439,0.014,0.836,0.15,0.9501,positive
64751,0,0.537,0.463,0.8588,positive
43291,0,0.453,0.547,0.9589,positive
62565,0.022,0.655,0.322,0.982,positive
22569,0.102,0.888,0.01,-0.9278,neutral
58224,0.127,0.833,0.04,-0.926,negative
30284,0.02,0.781,0.199,0.9763,positive
35789,0,0.717,0.283,0.9094,positive
56351,0,0.833,0.167,0.7184,positive
52431,0.021,0.786,0.193,0.9663,positive
8576,0,0.656,0.344,0.9883,neutral
52663,0.046,0.734,0.22,0.8513,positive
61577,0,0.921,0.079,0.5927,positive
72380,0,0.787,0.213,0.9907,positive
61715,0.057,0.758,0.185,0.8746,positive
19262,0.049,0.812,0.139,0.8349,positive
62303,0.142,0.586,0.272,0.8979,positive
29703,0.051,0.949,0,-0.68,negative
66680,0.024,0.728,0.248,0.9478,positive
52372,0,0.653,0.347,0.9773,positive
36811,0.045,0.716,0.239,0.9022,negative
12541,0,0.829,0.171,0.8948,positive
42741,0.104,0.83,0.067,-0.6463,negative
32457,0.192,0.76,0.048,-0.9413,negative
35720,0.027,0.841,0.132,0.8626,negative
57976,0.106,0.829,0.065,-0.8176,negative
57217,0.05,0.885,0.065,0.3688,positive
21937,0.016,0.686,0.298,0.9959,positive
8607,0.066,0.934,0,-0.4019,negative
69760,0.228,0.64,0.132,-0.4753,neutral
28825,0,0.714,0.286,0.9869,positive
22025,0,0.841,0.159,0.9538,positive
34232,0,0.667,0.333,0.8164,positive
13129,0.026,0.668,0.306,0.9914,positive
66614,0.045,0.89,0.065,0.4094,positive
44980,0.173,0.749,0.078,-0.9405,neutral
9970,0.043,0.755,0.202,0.9855,neutral
28337,0.075,0.724,0.201,0.9619,negative
65584,0,0.712,0.288,0.963,positive
23950,0.054,0.879,0.067,0.2732,negative
26337,0.031,0.829,0.141,0.6582,positive
65675,0,0.743,0.257,0.6372,positive
31416,0.172,0.749,0.078,-0.6184,negative
40072,0.042,0.877,0.081,0.2266,negative
58278,0.068,0.751,0.181,0.6331,positive
16419,0.088,0.758,0.154,0.3956,negative
18630,0.082,0.745,0.173,0.9491,positive
31717,0.07,0.656,0.274,0.9501,positive
71729,0.021,0.713,0.266,0.9442,positive
3415,0.011,0.742,0.247,0.9882,negative
18304,0.099,0.777,0.125,-0.1043,negative
47673,0,0.778,0.222,0.9538,neutral
56615,0.021,0.857,0.123,0.9093,positive
42817,0.131,0.74,0.129,-0.0351,negative
39811,0,0.829,0.171,0.9422,negative
19777,0.129,0.814,0.057,-0.9288,negative
34647,0.098,0.722,0.18,0.765,neutral
57530,0.102,0.871,0.027,-0.8384,negative
29618,0,0.404,0.596,0.9799,positive
4356,0.097,0.903,0,-0.4588,negative
59625,0,0.69,0.31,0.872,positive
21441,0,0.661,0.339,0.9846,positive
48260,0.023,0.646,0.331,0.9913,neutral
8947,0.112,0.727,0.161,0.2661,negative
11286,0,0.835,0.165,0.9394,positive
24192,0.226,0.679,0.095,-0.4404,negative
36021,0.043,0.701,0.256,0.976,positive
30365,0.038,0.904,0.058,0.3291,negative
63127,0.217,0.659,0.124,-0.5053,positive
51146,0.041,0.87,0.089,0.7184,positive
68896,0,0.912,0.088,0.8802,positive
52781,0,0.83,0.17,0.6249,positive
65676,0.083,0.685,0.231,0.9706,positive
51464,0.02,0.744,0.236,0.9847,positive
27490,0.087,0.735,0.178,0.541,positive
31836,0,0.848,0.152,0.9493,positive
60951,0.048,0.755,0.197,0.9036,positive
52880,0,0.46,0.54,0.9336,positive
12105,0.074,0.777,0.149,0.5122,negative
38437,0.015,0.903,0.083,0.7543,negative
48539,0,0.708,0.292,0.9879,neutral
12720,0,0.765,0.235,0.6114,positive
68567,0.038,0.659,0.303,0.9231,positive
58479,0.073,0.711,0.217,0.4672,negative
22596,0.08,0.76,0.16,0.8796,neutral
21582,0.068,0.744,0.188,0.9146,positive
16540,0,0.69,0.31,0.9371,positive
53484,0,0.831,0.169,0.9112,negative
44918,0.05,0.713,0.237,0.9569,neutral
62054,0.101,0.831,0.068,-0.2714,neutral
16046,0.021,0.748,0.231,0.979,positive
14469,0.035,0.755,0.21,0.9651,positive
34886,0,0.707,0.293,0.9771,positive
811,0,0.721,0.279,0.9627,neutral
19725,0.023,0.808,0.168,0.9806,positive
24772,0,0.737,0.263,0.9859,neutral
45558,0.089,0.696,0.215,0.9472,neutral
34114,0,0.852,0.148,0.765,positive
4817,0.027,0.758,0.215,0.9843,neutral
49326,0.061,0.85,0.089,0.5456,neutral
29972,0.04,0.865,0.095,0.8828,positive
22612,0.077,0.872,0.051,-0.4111,negative
29414,0,0.637,0.363,0.9571,positive
8269,0.061,0.903,0.036,-0.3071,neutral
47793,0.013,0.786,0.201,0.9843,neutral
27839,0.098,0.747,0.155,0.7925,negative
64903,0.055,0.793,0.152,0.7871,positive
54322,0.009,0.761,0.231,0.99,positive
31474,0.132,0.82,0.048,-0.9256,negative
59149,0.033,0.71,0.257,0.9899,positive
28017,0.105,0.772,0.123,-0.0526,negative
42482,0.018,0.771,0.211,0.9795,positive
32100,0,0.866,0.134,0.5023,positive
61890,0.088,0.764,0.148,0.935,positive
66985,0.122,0.501,0.377,0.9131,positive
31547,0.244,0.65,0.107,-0.6462,negative
10788,0,0.826,0.174,0.8847,positive
5105,0,0.629,0.371,0.9669,positive
32498,0.094,0.791,0.115,0.3885,positive
20517,0.014,0.828,0.158,0.9565,positive
20269,0.047,0.84,0.113,0.4926,positive
47035,0.016,0.762,0.222,0.9908,neutral
52919,0.169,0.693,0.139,-0.1027,neutral
9000,0.024,0.918,0.059,0.6834,negative
62109,0.073,0.835,0.092,0.2263,positive
62817,0.049,0.912,0.039,0.046,negative
13487,0.016,0.841,0.142,0.9621,neutral
64378,0.174,0.742,0.085,-0.7057,negative
2021,0,0.666,0.334,0.9103,positive
48258,0.037,0.776,0.187,0.836,positive
64203,0.153,0.602,0.245,0.6072,negative
8739,0.137,0.779,0.084,-0.2457,negative
64884,0.161,0.756,0.083,-0.7164,negative
9729,0.222,0.778,0,-0.7293,negative
32134,0,0.643,0.357,0.9569,positive
28719,0.233,0.655,0.111,-0.9055,negative
27189,0.045,0.886,0.069,0.5698,negative
44693,0.03,0.796,0.173,0.9198,neutral
45822,0.017,0.827,0.156,0.8987,positive
72367,0.136,0.794,0.069,-0.7391,negative
28128,0.042,0.739,0.219,0.9359,positive
16771,0.056,0.697,0.247,0.9659,positive
35769,0.043,0.55,0.407,0.9576,positive
8029,0,1,0,0,positive
59461,0.073,0.849,0.078,0.2244,negative
3507,0,0.726,0.274,0.9759,positive
13773,0.046,0.954,0,-0.693,negative
35962,0.027,0.953,0.02,-0.1779,negative
14869,0.054,0.826,0.12,0.5994,negative
27529,0.059,0.721,0.22,0.9877,positive
17020,0.183,0.735,0.082,-0.7863,negative
25690,0.061,0.802,0.136,0.8057,negative
38185,0,0.765,0.235,0.9531,neutral
28479,0.024,0.839,0.137,0.9581,neutral
1994,0.109,0.643,0.248,0.717,positive
49915,0.035,0.765,0.201,0.9552,neutral
41542,0,0.812,0.188,0.8974,positive
9001,0.33,0.67,0,-0.8353,negative
15960,0.019,0.766,0.216,0.9917,positive
62476,0.011,0.72,0.27,0.9874,positive
53030,0.041,0.748,0.211,0.9815,positive
16759,0.039,0.907,0.054,0.2325,negative
44891,0.157,0.699,0.144,-0.1672,neutral
23223,0.102,0.785,0.113,-0.5505,positive
1352,0,0.857,0.143,0.9516,positive
5474,0.144,0.827,0.03,-0.8643,negative
28744,0.368,0.556,0.076,-0.891,negative
66126,0,0.768,0.232,0.9392,positive
25733,0.066,0.84,0.094,0.5877,neutral
12103,0.061,0.831,0.108,0.4039,negative
38983,0.188,0.739,0.073,-0.9327,negative
40464,0.032,0.922,0.046,0.3589,negative
38578,0.01,0.773,0.218,0.9862,positive
57512,0.044,0.816,0.14,0.9552,positive
7823,0,0.757,0.243,0.944,positive
61773,0.031,0.766,0.203,0.9816,neutral
23787,0.146,0.804,0.05,-0.9182,negative
26209,0.035,0.835,0.13,0.848,positive
16934,0,0.861,0.139,0.924,positive
42539,0.024,0.893,0.083,0.431,neutral
59173,0,0.757,0.243,0.9768,positive
34451,0.076,0.803,0.121,0.7423,negative
15844,0.101,0.779,0.12,0.7638,negative
60632,0,0.819,0.181,0.6369,positive
12897,0.02,0.709,0.271,0.988,positive
39321,0.022,0.898,0.08,0.5106,negative
23608,0.082,0.698,0.22,0.9164,positive
3670,0.061,0.882,0.057,-0.4007,neutral
16411,0.024,0.603,0.373,0.9957,positive
8132,0,0.62,0.38,0.6467,positive
66532,0,0.812,0.188,0.6588,positive
66077,0.077,0.893,0.03,-0.8362,negative
46878,0.046,0.749,0.205,0.8704,neutral
54646,0.051,0.877,0.073,0.3708,neutral
64308,0,0.714,0.286,0.4215,neutral
33587,0.276,0.724,0,-0.8833,negative
9277,0.087,0.913,0,-0.5319,negative
49768,0,0.775,0.225,0.9894,neutral
11105,0.085,0.819,0.096,0.128,negative
40523,0,0.661,0.339,0.8271,positive
12391,0.115,0.885,0,-0.296,negative
15439,0.065,0.737,0.198,0.9598,positive
30632,0,0.749,0.251,0.9846,positive
28011,0,0.93,0.07,0.3612,negative
68470,0.224,0.776,0,-0.6351,negative
12155,0.104,0.815,0.081,-0.4199,negative
10497,0,0.914,0.086,0.4404,negative
37382,0.057,0.943,0,-0.1027,negative
49439,0.095,0.759,0.146,0.6588,neutral
28245,0.181,0.724,0.095,-0.9722,negative
39885,0.147,0.853,0,-0.4449,positive
66977,0,0.861,0.139,0.5,negative
44790,0.208,0.71,0.082,-0.9349,neutral
67502,0,0.729,0.271,0.9874,positive
45585,0.07,0.725,0.205,0.9577,neutral
61473,0,0.894,0.106,0.5826,positive
37441,0,0.694,0.306,0.891,negative
22676,0.057,0.857,0.086,0.5423,neutral
28070,0.018,0.843,0.14,0.8268,positive
53256,0.063,0.797,0.141,0.7553,positive
39626,0.079,0.707,0.214,0.9252,negative
44544,0.076,0.671,0.253,0.6946,negative
24837,0.048,0.707,0.245,0.9762,positive
25725,0.068,0.83,0.103,0.1531,negative
9105,0.088,0.726,0.186,0.7649,negative
51147,0,0.832,0.168,0.8934,neutral
12081,0,0.792,0.208,0.858,neutral
64798,0.038,0.73,0.231,0.9821,positive
38160,0.108,0.642,0.25,0.9646,negative
71116,0.089,0.838,0.073,-0.3192,negative
45708,0.021,0.805,0.174,0.874,neutral
45373,0.138,0.776,0.086,-0.2052,neutral
54288,0,0.566,0.434,0.9898,positive
5100,0.062,0.715,0.223,0.9402,positive
46178,0.06,0.818,0.122,0.5267,positive
67947,0.021,0.717,0.262,0.9814,positive
14731,0.039,0.864,0.097,0.8703,positive
21371,0.028,0.756,0.215,0.9764,positive
25921,0.096,0.815,0.09,0.1043,negative
69783,0.051,0.65,0.299,0.906,positive
25003,0.109,0.584,0.307,0.8294,positive
43919,0.037,0.6,0.364,0.9819,positive
10852,0,0.706,0.294,0.7687,positive
9172,0,0.447,0.553,0.9894,positive
11189,0,0.82,0.18,0.7862,negative
52456,0.081,0.812,0.108,0.4785,negative
6044,0.047,0.847,0.106,0.8674,neutral
51738,0.047,0.904,0.049,-0.2023,neutral
41477,0,0.756,0.244,0.636,positive
1777,0.091,0.784,0.125,0.6694,positive
34116,0.028,0.929,0.043,0.2003,negative
59,0.215,0.785,0,-0.982,negative
44264,0.021,0.837,0.142,0.8304,positive
446,0,0.726,0.274,0.8928,positive
36025,0,0.72,0.28,0.9772,neutral
44746,0,0.719,0.281,0.9877,neutral
65297,0,0.621,0.379,0.9118,positive
40149,0,0.92,0.08,0.4545,negative
69254,0.017,0.778,0.205,0.9473,positive
61752,0.187,0.395,0.418,0.7825,positive
29059,0,0.657,0.343,0.9814,positive
64316,0,0.576,0.424,0.7088,positive
9721,0.073,0.838,0.09,0.3302,positive
51800,0.063,0.678,0.259,0.9743,neutral
36002,0,0.908,0.092,0.8329,positive
67142,0.057,0.788,0.155,0.8063,neutral
11651,0,0.655,0.345,0.9741,positive
15350,0.084,0.812,0.105,0.7206,negative
33538,0.062,0.882,0.056,0.0954,positive
53164,0,0.726,0.274,0.9706,positive
45654,0,0.796,0.204,0.9364,neutral
36458,0.444,0.556,0,-0.5859,negative
21652,0.094,0.906,0,-0.5195,negative
43100,0,0.725,0.275,0.9658,positive
50054,0.025,0.814,0.16,0.9425,neutral
44857,0,0.9,0.1,0.4168,neutral
48235,0.099,0.864,0.037,-0.517,neutral
5259,0.053,0.677,0.27,0.8649,positive
13311,0.201,0.771,0.028,-0.9578,negative
36151,0.038,0.794,0.168,0.8176,positive
58746,0.029,0.675,0.296,0.9792,positive
992,0,0.627,0.373,0.9693,positive
20268,0.025,0.727,0.248,0.9823,positive
50282,0.018,0.856,0.126,0.8779,neutral
58272,0.081,0.863,0.055,-0.6017,positive
5920,0.092,0.795,0.113,0.3925,positive
31231,0,0.835,0.165,0.9352,positive
39609,0.079,0.77,0.151,0.7739,negative
7214,0.333,0.667,0,-0.7906,neutral
48416,0.102,0.801,0.098,-0.0222,positive
44154,0.151,0.498,0.351,0.8032,positive
33457,0.159,0.841,0,-0.9256,negative
25108,0,0.601,0.399,0.8516,positive
57253,0,0.936,0.064,0.296,positive
67508,0.048,0.884,0.067,0.1356,negative
46300,0.058,0.847,0.095,0.8667,neutral
1803,0.077,0.781,0.143,0.4482,positive
13062,0,0.604,0.396,0.9604,positive
35517,0,0.725,0.275,0.8217,positive
57461,0.187,0.574,0.239,0.6333,negative
13952,0.055,0.872,0.074,0.6473,neutral
51196,0,0.627,0.373,0.9133,positive
5538,0.188,0.676,0.137,-0.6042,negative
42620,0.034,0.803,0.164,0.919,positive
43838,0.059,0.849,0.092,0.8184,neutral
37309,0,0.749,0.251,0.9946,positive
60428,0.057,0.694,0.249,0.9829,positive
53497,0.036,0.827,0.138,0.92,negative
21100,0.039,0.755,0.206,0.9526,positive
33281,0,0.831,0.169,0.9153,positive
11958,0.097,0.903,0,-0.3296,neutral
57201,0.045,0.85,0.105,0.3612,positive
12607,0.046,0.859,0.095,0.3744,negative
14087,0.036,0.934,0.03,-0.126,negative
55891,0.135,0.627,0.238,0.6428,positive
60565,0,0.74,0.26,0.9835,positive
42653,0,0.888,0.112,0.5994,negative
35762,0,0.717,0.283,0.9686,positive
27062,0.172,0.756,0.072,-0.8679,negative
61327,0,0.661,0.339,0.9661,positive
22057,0.029,0.739,0.232,0.9666,positive
43615,0,0.745,0.255,0.934,neutral
44388,0.02,0.759,0.221,0.9716,positive
23233,0,0.858,0.142,0.9117,positive
15477,0,0.81,0.19,0.9126,positive
1998,0.053,0.761,0.185,0.9652,negative
18750,0.018,0.654,0.328,0.9954,positive
28436,0.113,0.791,0.096,-0.3915,negative
60702,0.026,0.938,0.036,0.379,positive
37042,0.209,0.791,0,-0.762,negative
70579,0,0.675,0.325,0.8779,positive
41924,0,0.747,0.253,0.9637,positive
32686,0.014,0.928,0.057,0.6705,neutral
5391,0.011,0.725,0.263,0.9942,positive
38808,0,0.932,0.068,0.4019,negative
30776,0.111,0.842,0.047,-0.3962,negative
43196,0.161,0.777,0.062,-0.5184,negative
6694,0.01,0.737,0.252,0.9926,positive
7005,0.369,0.631,0,-0.8225,positive
64793,0.102,0.757,0.141,0.8936,positive
5436,0,0.844,0.156,0.844,positive
30253,0.148,0.732,0.12,-0.4207,negative
22666,0,0.949,0.051,0.5629,positive
10364,0,0.701,0.299,0.9441,positive
64276,0,0.804,0.196,0.7269,positive
57334,0.033,0.787,0.18,0.9474,positive
50525,0,0.775,0.225,0.4404,positive
56702,0.06,0.743,0.197,0.9364,positive
21743,0.05,0.783,0.167,0.9403,positive
15291,0.035,0.543,0.422,0.9736,positive
8125,0.034,0.699,0.267,0.9922,positive
56146,0.067,0.799,0.133,0.8867,positive
30847,0.041,0.766,0.194,0.9836,negative
65511,0.031,0.79,0.179,0.9316,positive
37498,0.136,0.674,0.19,0.5516,negative
64241,0.012,0.798,0.189,0.9461,negative
66536,0,0.784,0.216,0.9287,positive
8285,0.098,0.902,0,-0.7345,negative
4759,0,0.643,0.357,0.9761,positive
40350,0.059,0.803,0.138,0.6988,positive
65626,0.095,0.845,0.06,-0.6378,negative
48256,0,0.583,0.417,0.9774,neutral
38898,0.011,0.853,0.136,0.9451,neutral
65525,0,0.912,0.088,0.34,positive
36630,0.077,0.923,0,-0.8415,negative
34665,0.029,0.648,0.324,0.9843,positive
60499,0.027,0.756,0.217,0.9839,positive
11602,0.151,0.849,0,-0.296,negative
61381,0.098,0.842,0.06,-0.2912,positive
46116,0,0.765,0.235,0.6114,positive
31638,0.111,0.889,0,-0.3595,negative
22194,0.032,0.83,0.139,0.7977,positive
11469,0,0.825,0.175,0.9414,positive
11996,0.069,0.75,0.181,0.4851,negative
52632,0.042,0.816,0.142,0.9117,negative
69513,0.036,0.798,0.166,0.9124,positive
60472,0.042,0.679,0.279,0.9925,positive
49581,0.032,0.842,0.126,0.9578,neutral
63694,0,0.744,0.256,0.9299,positive
8048,0,0.74,0.26,0.9584,positive
50672,0.039,0.581,0.38,0.9834,neutral
25100,0.067,0.731,0.202,0.9691,negative
42011,0.115,0.859,0.026,-0.8869,positive
6257,0,0.816,0.184,0.9783,positive
36633,0,0.893,0.107,0.5927,negative
8894,0.192,0.721,0.087,-0.4924,negative
62692,0.085,0.896,0.019,-0.7552,neutral
56703,0.027,0.801,0.171,0.973,positive
71791,0.155,0.734,0.112,-0.7324,negative
31460,0.028,0.715,0.257,0.9573,positive
61329,0.013,0.786,0.201,0.9887,positive
43351,0,0.716,0.284,0.9794,positive
42774,0.077,0.907,0.016,-0.6341,negative
785,0.233,0.679,0.087,-0.4601,negative
44077,0.061,0.812,0.127,0.5436,positive
51055,0.156,0.714,0.13,0.0485,neutral
66889,0,1,0,0,negative
61229,0.097,0.841,0.061,-0.3596,neutral
21760,0.051,0.838,0.112,0.8475,negative
8191,0,0.58,0.42,0.8974,positive
18599,0.1,0.854,0.047,-0.7912,negative
37525,0.127,0.765,0.108,0.4912,negative
61510,0,0.586,0.414,0.9062,positive
27138,0.038,0.923,0.039,0.0258,negative
35101,0.048,0.864,0.088,0.6138,neutral
54584,0,0.914,0.086,0.6774,positive
54493,0,0.855,0.145,0.7677,positive
48218,0.094,0.704,0.202,0.9732,neutral
3764,0,0.771,0.229,0.9324,positive
2107,0.016,0.788,0.196,0.9541,positive
31966,0.074,0.926,0,-0.1695,negative
43161,0.136,0.803,0.06,-0.961,negative
14506,0.052,0.833,0.114,0.9015,positive
47335,0.013,0.833,0.155,0.9251,neutral
27566,0.062,0.784,0.154,0.9541,positive
57245,0.012,0.788,0.2,0.9603,positive
72250,0,0.682,0.318,0.8934,positive
60670,0,0.738,0.262,0.9272,positive
16562,0,0.794,0.206,0.5994,neutral
23489,0,0.809,0.191,0.9334,positive
5150,0.194,0.728,0.078,-0.5871,negative
34356,0,0.745,0.255,0.9845,positive
63636,0,1,0,0,positive
51949,0,1,0,0,negative
7301,0.086,0.811,0.104,0.0001,negative
16190,0.042,0.663,0.294,0.9882,positive
11278,0.033,0.821,0.146,0.8459,neutral
12269,0.155,0.845,0,-0.5413,negative
11147,0.089,0.736,0.175,0.6705,negative
62899,0.026,0.812,0.162,0.971,positive
34033,0.065,0.759,0.175,0.8193,neutral
16185,0.038,0.834,0.129,0.9381,neutral
48583,0.043,0.783,0.174,0.8705,neutral
68181,0.069,0.836,0.095,0.7093,positive
19341,0.063,0.772,0.165,0.9246,positive
48841,0.041,0.72,0.239,0.9844,positive
66265,0.065,0.859,0.076,0.1515,negative
1473,0.136,0.506,0.358,0.9015,positive
7670,0.041,0.828,0.131,0.6381,negative
40463,0,0.962,0.038,0.1779,negative
35273,0,0.769,0.231,0.6901,positive
37352,0.122,0.795,0.083,-0.2677,negative
62587,0,0.845,0.155,0.9381,positive
50825,0,0.848,0.152,0.6956,positive
32111,0.328,0.672,0,-0.8947,negative
28203,0.165,0.765,0.071,-0.9241,negative
58077,0.218,0.644,0.138,-0.3818,negative
36779,0,0.671,0.329,0.8689,positive
28342,0.024,0.802,0.175,0.9673,positive
30653,0,1,0,0,negative
37651,0.077,0.923,0,-0.4588,negative
38341,0,0.823,0.177,0.8439,positive
9542,0.054,0.729,0.216,0.9898,positive
58049,0.122,0.797,0.081,-0.75,negative
50009,0.159,0.718,0.123,-0.7023,neutral
32227,0,0.763,0.237,0.796,negative
63515,0.064,0.669,0.267,0.9255,positive
9437,0.135,0.729,0.135,0,positive
25278,0,0.86,0.14,0.4754,negative
18794,0.046,0.874,0.08,0.8176,neutral
59972,0,0.766,0.234,0.9751,positive
51449,0,0.905,0.095,0.7609,neutral
41745,0,0.691,0.309,0.7003,positive
26405,0,0.67,0.33,0.9298,positive
34489,0,0.7,0.3,0.9575,positive
57800,0.019,0.928,0.053,0.75,negative
62639,0.069,0.739,0.192,0.8839,positive
42589,0.037,0.68,0.283,0.9427,positive
51218,0,0.505,0.495,0.9665,neutral
4074,0.032,0.843,0.125,0.7989,positive
27672,0.023,0.809,0.168,0.9781,positive
1585,0,0.734,0.266,0.9741,positive
68928,0.104,0.896,0,-0.6072,negative
69627,0,0.718,0.282,0.9801,positive
59424,0.054,0.871,0.075,0.2244,negative
44233,0.056,0.673,0.271,0.9687,positive
32674,0.232,0.768,0,-0.5897,negative
13316,0.113,0.793,0.094,-0.2656,negative
21326,0,0.663,0.337,0.9877,positive
53826,0.047,0.921,0.033,-0.2105,negative
34619,0.095,0.736,0.169,0.6373,negative
42350,0,0.791,0.209,0.8268,positive
25969,0.191,0.809,0,-0.765,negative
20535,0.062,0.87,0.068,0.4458,neutral
32146,0.172,0.586,0.241,0.25,neutral
70671,0.022,0.892,0.087,0.5473,neutral
40972,0.021,0.686,0.293,0.9785,positive
4378,0.031,0.749,0.22,0.9337,positive
47832,0,1,0,0,neutral
31511,0.125,0.859,0.016,-0.8649,negative
56,0.148,0.819,0.033,-0.8367,negative
37008,0.106,0.842,0.052,-0.4939,negative
47973,0.016,0.855,0.129,0.9298,positive
52154,0.036,0.725,0.238,0.9777,positive
46019,0.062,0.824,0.113,0.9048,negative
327,0.022,0.942,0.037,0.2721,positive
50242,0.021,0.871,0.107,0.7003,positive
29837,0.052,0.948,0,-0.5432,negative
4328,0,0.745,0.255,0.9664,positive
31,0.116,0.827,0.057,-0.4153,negative
66339,0.059,0.826,0.115,0.6887,negative
48288,0,0.777,0.223,0.9641,positive
16101,0,0.757,0.243,0.9164,positive
24250,0.048,0.462,0.49,0.9643,positive
69028,0,0.93,0.07,0.4574,positive
20971,0.096,0.826,0.078,0.2219,negative
42545,0,0.631,0.369,0.9879,positive
23951,0.08,0.827,0.093,0.524,negative
24107,0,0.707,0.293,0.9611,positive
31289,0,0.745,0.255,0.9285,positive
16548,0,0.667,0.333,0.9323,positive
71943,0.017,0.828,0.154,0.9294,negative
34298,0.109,0.891,0,-0.8698,negative
9013,0,0.83,0.17,0.5411,negative
67732,0,0.856,0.144,0.9595,positive
10862,0.099,0.74,0.161,0.7379,negative
6055,0.043,0.883,0.074,0.8192,positive
70068,0.02,0.739,0.24,0.9705,positive
16161,0.025,0.663,0.312,0.9955,positive
17007,0.067,0.847,0.086,0.1787,positive
43403,0.14,0.718,0.142,0.0276,negative
24235,0.066,0.778,0.156,0.6412,negative
736,0,0.854,0.146,0.2998,neutral
10287,0,0.804,0.196,0.9725,positive
42728,0.047,0.875,0.078,0.453,negative
29367,0.041,0.836,0.123,0.9109,positive
